Sales_ID,Name,Year,Selling_Price,km_Driven,City_Code,State_Code,Postal_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,City_Name,State_Code_city,City_Code_postal,Region_Code,Region,State_Name,Sold
128,Maruti Ertiga VDI,2013,625000,90000,CT04,ST24,641001,Diesel,Individual,Manual,Second Owner,20.77 kmpl,1248 CC,88.76 bhp,7,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,Y
129,Hyundai Santro Xing GLS,2009,135000,80000,CT07,ST13,682001,Petrol,Individual,Manual,Second Owner,17.92 kmpl,1086 CC,62.1 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,Y
130,Maruti Ertiga VDI,2015,700000,110000,CT10,ST12,560034,Diesel,Individual,Manual,Second Owner,20.77 kmpl,1248 CC,88.76 bhp,7,Bangalore,ST12,CT10,R4,South,Karnataka,Y
131,Honda Amaze S i-VTEC,2019,690000,1303,CT22,ST14,452010,Petrol,Dealer,Manual,First Owner,17.8 kmpl,1198 CC,86.7 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,Y
132,Audi Q5 35TDI Premium Plus,2018,3975000,31800,CT15,ST20,751022,Diesel,Dealer,Automatic,First Owner,17.01 kmpl,1968 CC,188 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,Y
133,Lexus ES 300h,2019,5150000,20000,CT05,ST25,500004,Petrol,Dealer,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,Y
134,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,CT12,ST28,201301,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,Y
135,Jeep Wrangler 2016-2019 3.6 4X4,2017,4100000,17000,CT25,ST01,524225,Petrol,Individual,Automatic,First Owner,9.5 kmpl,3604 CC,280 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,Y
136,Land Rover Discovery Sport TD4 SE,2019,4500000,21000,CT24,ST13,680004,Diesel,Dealer,Automatic,First Owner,12.83 kmpl,1999 CC,148.31 bhp,7,Thrissur,ST13,CT24,R4,South,Kerala,Y
137,Mercedes-Benz S-Class S 350 CDI,2017,6000000,37000,CT10,ST12,560034,Diesel,Dealer,Automatic,First Owner,13.5 kmpl,2987 CC,254.79 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,Y
138,BMW 5 Series 520d Sport Line,2018,3790000,29500,CT24,ST13,680004,Diesel,Dealer,Automatic,First Owner,22.48 kmpl,1995 CC,187.74 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,Y
140,BMW X4 M Sport X xDrive20d,2019,5800000,7500,CT03,ST24,600020,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,Y
141,Skoda Superb LK 1.8 TSI AT,2018,1864999,50000,CT13,ST04,800002,Petrol,Dealer,Automatic,First Owner,14.67 kmpl,1798 CC,177.46 bhp,5,Patna,ST04,CT13,R2,East,Bihar,Y
142,Mercedes-Benz E-Class E250 Edition E,2016,2700000,35000,CT14,ST07,395007,Diesel,Dealer,Automatic,First Owner,15.0 kmpl,2143 CC,204 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
143,MG Hector Sharp AT BSIV,2019,1750000,19000,CT08,ST29,700027,Petrol,Dealer,Automatic,First Owner,13.96 kmpl,1451 CC,141 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,Y
144,Honda City i-VTEC CVT VX,2017,795000,41000,CT23,ST12,575001,Petrol,Dealer,Automatic,First Owner,18.0 kmpl,1497 CC,117.6 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,Y
145,Toyota Corolla Altis 1.8 G CVT,2013,625000,39000,CT24,ST13,680004,Petrol,Dealer,Automatic,First Owner,14.28 kmpl,1798 CC,138.03 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,Y
146,Volvo XC40 D4 R-Design,2018,3400000,22000,CT01,ST15,400001,Diesel,Dealer,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,Y
147,Audi Q7 35 TDI Quattro Premium,2015,2650000,53000,CT11,ST07,382460,Diesel,Dealer,Automatic,First Owner,12.07 kmpl,2967 CC,241.4 bhp,7,Ahmedabad,ST07,CT11,R3,West,Gujarat,Y
148,Maruti Ciaz ZDi,2015,535000,40000,CT08,ST29,700027,Diesel,Dealer,Manual,First Owner,26.21 kmpl,1248 CC,88.5 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,Y
149,Mercedes-Benz S-Class S 350 CDI,2017,5850000,47000,CT14,ST07,395007,Diesel,Dealer,Automatic,First Owner,13.5 kmpl,2987 CC,282 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
150,BMW 5 Series 523i,2010,975000,72200,CT19,ST12,570004,Petrol,Dealer,Automatic,Second Owner,10.8 kmpl,2497 CC,150 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,Y
151,Hyundai Elantra S,2016,805000,49900,CT24,ST13,680004,Petrol,Dealer,Manual,First Owner,16.3 kmpl,1797 CC,147.5 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,Y
152,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,9000,CT19,ST12,570004,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,Y
153,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,811000,11000,CT01,ST15,400001,Petrol,Dealer,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,Y
154,Volkswagen Vento Petrol Highline,2011,375000,49000,CT02,ST15,411002,Petrol,Individual,Manual,First Owner,15.04 kmpl,1598 CC,103.6 bhp,5,Pune,ST15,CT02,R3,West,Maharashtra,Y
155,Hyundai Elantra SX,2012,550000,95000,CT05,ST25,500004,Petrol,Individual,Manual,First Owner,16.3 kmpl,1797 CC,147.5 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,Y
156,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,CT29,ST24,632001,Petrol,Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
157,Mercedes-Benz CLA 200 CGI Sport,2018,2550000,18000,CT07,ST13,682001,Petrol,Dealer,Automatic,First Owner,15.04 kmpl,1991 CC,183 bhp,5,Kochi,ST13,CT07,R4,South,Kerala,Y
158,Maruti Ertiga ZXI,2014,599000,46100,CT23,ST12,575001,Petrol,Dealer,Manual,First Owner,16.02 kmpl,1373 CC,93.7 bhp,7,Mangalore,ST12,CT23,R4,South,Karnataka,Y
159,Mercedes-Benz New C-Class C 200 AVANTGARDE,2017,2700000,16000,CT29,ST24,632001,Petrol,Dealer,Automatic,First Owner,14.74 kmpl,1991 CC,181.04 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
160,Honda City V AT,2017,875000,18000,CT29,ST24,632001,Petrol,Dealer,Automatic,First Owner,15.6 kmpl,1497 CC,116.3 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
161,Toyota Glanza V CVT,2019,894999,9654,CT05,ST25,500004,Petrol,Dealer,Automatic,First Owner,19.56 kmpl,1197 CC,81.80 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,Y
162,Maruti Alto K10 VXI,2011,175000,11000,CT20,ST28,208002,Petrol,Dealer,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,Y
163,Maruti Swift VXI,2012,340000,24300,CT12,ST28,201301,Petrol,Dealer,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,Y
164,Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1525000,42163,CT09,ST34,110039,Diesel,Dealer,Automatic,Second Owner,11.36 kmpl,2755 CC,171.5 bhp,7,Delhi,ST34,CT09,R5,North,Delhi,Y
165,Tata Nexon 1.5 Revotorq XZA Plus DualTone,2018,1025000,8000,CT10,ST12,560034,Diesel,Dealer,Automatic,First Owner,21.5 kmpl,1497 CC,108.5 bhp,5,Bangalore,ST12,CT10,R4,South,Karnataka,Y
166,BMW 3 Series 320d Luxury Line,2016,2150000,30000,CT15,ST20,751022,Diesel,Dealer,Automatic,First Owner,22.69 kmpl,1995 CC,190 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,Y
167,Toyota Camry 2.5 Hybrid,2016,1900000,41000,CT25,ST01,524225,Petrol,Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,Y
168,BMW 5 Series 520d Luxury Line,2016,2900000,12000,CT15,ST20,751022,Diesel,Dealer,Automatic,First Owner,18.12 kmpl,1995 CC,190 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,Y
169,Toyota Camry W4 (AT),2009,450000,71000,CT22,ST14,452010,Petrol,Dealer,Automatic,First Owner,12.1 kmpl,2362 CC,164.7 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,Y
170,Maruti Ertiga BSIV ZXI Plus,2016,850000,20000,CT15,ST20,751022,Petrol,Individual,Manual,First Owner,17.5 kmpl,1373 CC,91.1 bhp,7,Bhubaneshwar,ST20,CT15,R2,East,Odisha,Y
171,Volvo XC90 T8 Excellence BSIV,2017,10000000,30000,CT05,ST25,500004,Petrol,Individual,Automatic,First Owner,42.0 kmpl,1969 CC,400 bhp,4,Hyderabad,ST25,CT05,R4,South,Telangana,Y
172,Volkswagen Vento Diesel Highline,2011,300000,100000,CT08,ST29,700027,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,Y
173,Ford Figo Aspire 1.2 Ti-VCT Trend,2018,575000,9500,CT14,ST07,395007,Petrol,Individual,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
174,Ford Figo Diesel LXI,2011,160000,120000,CT12,ST28,201301,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,Y
175,Maruti Swift VXI Optional,2015,515000,36600,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,Y
176,Maruti Wagon R AMT VXI,2015,390000,50000,CT11,ST07,382460,Petrol,Individual,Automatic,Second Owner,20.51 kmpl,998 CC,67 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,Y
177,Hyundai i20 Magna 1.2,2016,550000,14000,CT01,ST15,400001,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,Y
178,Maruti 800 Std,1999,40000,40000,CT12,ST28,201301,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,4,Noida,ST28,CT12,R1,Central,Uttar Pradesh,Y
179,Maruti Ritz VDi,2010,220000,120000,CT09,ST34,110039,Diesel,Individual,Manual,First Owner,21.1 kmpl,1248 CC,73.9 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,Y
180,Hyundai Grand i10 Magna,2015,425000,70000,CT27,ST11,831001,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,5,Jamshedpur,ST11,CT27,R2,East,Jharkhand,Y
181,Volkswagen Ameo 1.0 MPI Trendline,2019,480000,13000,CT01,ST15,400001,Petrol,Individual,Manual,First Owner,19.44 kmpl,999 CC,75 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,Y
182,Hyundai Grand i10 Sportz,2014,400000,60000,CT13,ST04,800002,Petrol,Individual,Manual,Second Owner,18.9 kmpl,1197 CC,82 bhp,5,Patna,ST04,CT13,R2,East,Bihar,Y
183,Maruti Swift Dzire VXI,2014,487000,35000,CT23,ST12,575001,Petrol,Individual,Manual,First Owner,19.1 kmpl,1197 CC,85.8 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,Y
184,Hyundai Xcent 1.2 Kappa S,2016,386000,44000,CT21,ST27,248001,Petrol,Individual,Manual,Second Owner,19.1 kmpl,1197 CC,82 bhp,5,Dehradun,ST27,CT21,R1,Central,Uttarakhand,Y
185,Honda City 1.5 EXI,2005,100000,120000,CT13,ST04,800002,Petrol,Individual,Manual,Second Owner,13.0 kmpl,1493 CC,100 bhp,5,Patna,ST04,CT13,R2,East,Bihar,Y
186,Toyota Corolla Altis Diesel D4DG,2010,300000,60000,CT22,ST14,452010,Diesel,Individual,Manual,First Owner,21.43 kmpl,1364 CC,87.2 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,Y
187,Daewoo Matiz SD,2000,100000,60000,CT05,ST25,500004,Petrol,Individual,Manual,First Owner,18.5 kmpl,796 CC,53 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,Y
188,Toyota Fortuner 4x2 Manual,2014,1750000,30000,CT10,ST12,560034,Diesel,Individual,Manual,Second Owner,13.0 kmpl,2982 CC,168.5 bhp,7,Bangalore,ST12,CT10,R4,South,Karnataka,Y
189,Mahindra KUV 100 mFALCON G80 K8,2016,450000,15000,CT16,ST23,737101,Petrol,Individual,Manual,Second Owner,18.15 kmpl,1198 CC,82 bhp,6,Gangtok,ST23,CT16,R6,North East,Sikkim,Y
190,Tata Zest Quadrajet 1.3 75PS XM,2017,490000,90000,CT22,ST14,452010,Diesel,Individual,Manual,First Owner,22.95 kmpl,1248 CC,74 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,Y
191,Honda City 1.5 S MT,2009,345000,47000,CT13,ST04,800002,Petrol,Individual,Manual,Second Owner,17.0 kmpl,1497 CC,118 bhp,5,Patna,ST04,CT13,R2,East,Bihar,Y
192,Maruti Zen LXI,2005,85000,90000,CT14,ST07,395007,Petrol,Individual,Manual,First Owner,17.3 kmpl,993 CC,60 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
193,Maruti Wagon R VXI BS IV with ABS,2010,215000,120600,CT01,ST15,400001,Petrol,Individual,Manual,Second Owner,18.9 kmpl,998 CC,67.1 bhp,5,Mumbai,ST15,CT01,R3,West,Maharashtra,Y
194,Hyundai Verna Transform SX VTVT,2010,320000,100000,CT04,ST24,641001,Petrol,Individual,Manual,Third Owner,16.2 kmpl,1599 CC,103.2 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,Y
195,Maruti Swift Dzire VXI,2016,459999,60000,CT11,ST07,382460,Petrol,Individual,Manual,Second Owner,20.85 kmpl,1197 CC,83.14 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,Y
196,Hyundai Getz GLS,2005,65000,86000,CT14,ST07,395007,Petrol,Individual,Manual,First Owner,15.3 kmpl,1341 CC,83 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
197,Hyundai Elite i20 Sportz Plus BSIV,2020,720000,5000,CT20,ST28,208002,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.86 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,Y
198,Maruti Ciaz 1.3 Alpha,2017,800000,37000,CT26,ST15,431001,Diesel,Individual,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
199,Tata Tigor 1.2 Revotron XZ,2019,520000,14000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,Y
200,Maruti Ertiga VDI,2015,580000,70000,CT12,ST28,201301,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,7,Noida,ST28,CT12,R1,Central,Uttar Pradesh,Y
202,Honda City i VTEC S,2015,600000,50000,CT03,ST24,600020,Petrol,Individual,Manual,First Owner,17.4 kmpl,1497 CC,117.3 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,Y
203,Honda Brio S MT,2014,290000,60000,CT15,ST20,751022,Petrol,Individual,Manual,Second Owner,19.4 kmpl,1198 CC,86.8 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,Y
204,Maruti Wagon R LXI CNG,2016,360000,50000,CT05,ST25,500004,CNG,Individual,Manual,First Owner,26.6 km/kg,998 CC,58.16 bhp,5,Hyderabad,ST25,CT05,R4,South,Telangana,Y
205,Maruti Swift Dzire VXI,2017,550000,50000,CT03,ST24,600020,Petrol,Individual,Manual,First Owner,20.85 kmpl,1197 CC,83.14 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,Y
206,Hyundai i20 Sportz 1.2,2013,375000,70000,CT22,ST14,452010,Petrol,Individual,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,5,Indore,ST14,CT22,R1,Central,Madhya Pradesh,Y
208,Maruti Wagon R AMT VXI,2018,420000,35000,CT13,ST04,800002,Petrol,Individual,Automatic,First Owner,20.51 kmpl,998 CC,67 bhp,5,Patna,ST04,CT13,R2,East,Bihar,Y
209,Maruti Swift Dzire VXI 1.2,2017,550000,20000,CT25,ST01,524225,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,Y
210,Maruti Alto 800 LXI,2018,270000,20000,CT18,ST21,141003,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,5,Ludhiana,ST21,CT18,R5,North,Punjab,Y
211,Maruti Swift Dzire AMT VXI BS IV,2018,700000,7800,CT29,ST24,632001,Petrol,Individual,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
212,Maruti Swift VXI Optional,2017,500000,20000,CT18,ST21,141003,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,5,Ludhiana,ST21,CT18,R5,North,Punjab,Y
213,Tata Hexa XE,2019,1250000,15000,CT11,ST07,382460,Diesel,Individual,Manual,First Owner,17.6 kmpl,2179 CC,147.94 bhp,7,Ahmedabad,ST07,CT11,R3,West,Gujarat,Y
214,Hyundai i20 Magna,2013,320000,31377,CT12,ST28,201301,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,82.85 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,Y
215,Maruti Swift Dzire VDI,2018,700000,50000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
216,Maruti Wagon R VXI BS IV,2015,290000,60000,CT20,ST28,208002,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,Y
217,Toyota Corolla Altis 1.8 VL AT,2012,550000,100000,CT19,ST12,570004,Petrol,Individual,Automatic,First Owner,14.53 kmpl,1794 CC,138.1 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,Y
218,Honda Brio S MT,2012,265000,60000,CT26,ST15,431001,Petrol,Individual,Manual,First Owner,19.4 kmpl,1198 CC,86.8 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
219,Maruti Baleno Alpha Automatic,2018,830000,5000,CT11,ST07,382460,Petrol,Individual,Automatic,First Owner,21.4 kmpl,1197 CC,83.1 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,Y
220,Tata Safari Storme EX,2017,800000,60000,CT26,ST15,431001,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,7,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
221,Maruti Alto LXi,2011,160000,25000,CT06,ST22,302029,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,5,Jaipur,ST22,CT06,R5,North,Rajasthan,Y
222,Renault KWID RXT,2018,335000,30000,CT19,ST12,570004,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,Y
223,Datsun GO T BSIV,2017,329000,80000,CT12,ST28,201301,Petrol,Individual,Manual,Second Owner,20.63 kmpl,1198 CC,67 bhp,5,Noida,ST28,CT12,R1,Central,Uttar Pradesh,Y
224,Maruti Vitara Brezza VDi Option,2017,775000,75000,CT14,ST07,395007,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
225,Hyundai Xcent 1.2 VTVT SX,2020,524000,32000,CT23,ST12,575001,Petrol,Individual,Manual,First Owner,20.14 kmpl,1197 CC,81.86 bhp,5,Mangalore,ST12,CT23,R4,South,Karnataka,Y
226,Maruti Alto 800 LXI,2015,245000,40000,CT02,ST15,411002,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,5,Pune,ST15,CT02,R3,West,Maharashtra,Y
227,Hyundai i20 1.2 Sportz,2012,275000,93000,CT26,ST15,431001,Petrol,Individual,Manual,Second Owner,17.0 kmpl,1197 CC,80 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
228,Tata Zest Revotron 1.2 XT,2018,520000,60000,CT04,ST24,641001,Petrol,Individual,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,5,Coimbatore,ST24,CT04,R4,South,Tamil Nadu,Y
230,Nissan Sunny XL,2014,550000,37000,CT16,ST23,737101,Petrol,Individual,Manual,First Owner,16.95 kmpl,1498 CC,97.7 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,Y
231,Ford EcoSport 1.5 Petrol Titanium Plus BSIV,2018,910000,15000,CT24,ST13,680004,Petrol,Individual,Manual,First Owner,17.0 kmpl,1497 CC,121.36 bhp,5,Thrissur,ST13,CT24,R4,South,Kerala,Y
232,Nissan Micra Active XV S,2015,300000,80000,CT13,ST04,800002,Petrol,Individual,Manual,First Owner,19.49 kmpl,1198 CC,67.04 bhp,5,Patna,ST04,CT13,R2,East,Bihar,Y
233,Maruti Wagon R LXI Optional,2016,350000,140000,CT03,ST24,600020,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,5,Chennai,ST24,CT03,R4,South,Tamil Nadu,Y
234,Mahindra Ssangyong Rexton RX5,2013,900000,70000,CT01,ST15,400001,Diesel,Individual,Manual,First Owner,12.83 kmpl,2696 CC,162 bhp,7,Mumbai,ST15,CT01,R3,West,Maharashtra,Y
235,Mahindra Quanto C8,2013,300000,120000,CT28,ST11,834001,Diesel,Individual,Manual,Second Owner,17.21 kmpl,1493 CC,100 bhp,7,Ranchi,ST11,CT28,R2,East,Jharkhand,Y
236,Maruti Ritz LDi,2010,250000,110000,CT14,ST07,395007,Diesel,Individual,Manual,Second Owner,21.1 kmpl,1248 CC,73.9 bhp,5,Surat,ST07,CT14,R3,West,Gujarat,Y
237,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2017,1100000,37000,CT08,ST29,700027,Diesel,Individual,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,5,Kolkata,ST29,CT08,R2,East,West Bengal,Y
238,Renault KWID RXT,2016,270000,44000,CT11,ST07,382460,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,5,Ahmedabad,ST07,CT11,R3,West,Gujarat,Y
239,Maruti Ertiga VDI,2015,640000,80000,CT12,ST28,201301,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,7,Noida,ST28,CT12,R1,Central,Uttar Pradesh,Y
240,Mahindra XUV500 W4,2015,650000,125000,CT20,ST28,208002,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,7,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,Y
241,Maruti Eeco 5 Seater AC BSIV,2017,409999,13500,CT26,ST15,431001,Petrol,Individual,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,5,Aurangabad,ST15,CT26,R3,West,Maharashtra,Y
242,Hyundai Santro Xing GLS,2011,165000,75000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,17.92 kmpl,1086 CC,62.1 bhp,5,Vadodara,ST07,CT17,R3,West,Gujarat,Y
243,Hyundai Accent GLE,2007,80000,120000,CT25,ST01,524225,Petrol,Individual,Manual,Second Owner,13.2 kmpl,1495 CC,94 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,Y
244,Mahindra XUV500 W8 2WD,2012,535000,120000,CT22,ST14,452010,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,7,Indore,ST14,CT22,R1,Central,Madhya Pradesh,Y
245,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,700000,70000,CT24,ST13,680004,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.57 bhp,7,Thrissur,ST13,CT24,R4,South,Kerala,Y
246,Maruti Swift Dzire VDI,2013,550000,70000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,5,Vellore,ST24,CT29,R4,South,Tamil Nadu,Y
247,Honda Amaze S CVT Petrol BSIV,2019,680000,15000,CT13,ST04,800002,Petrol,Individual,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,5,Patna,ST04,CT13,R2,East,Bihar,Y
248,Hyundai i10 Sportz 1.2,2009,200000,53000,CT09,ST34,110039,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,5,Delhi,ST34,CT09,R5,North,Delhi,Y
249,Maruti Swift Dzire VDI,2014,500000,120000,CT19,ST12,570004,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,Y
250,Maruti Ertiga SHVS ZDI Plus,2016,1000000,70000,CT11,ST07,382460,Diesel,Individual,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,7,Ahmedabad,ST07,CT11,R3,West,Gujarat,Y
251,Hyundai Getz 1.3 GVS,2008,110000,120000,CT19,ST12,570004,Petrol,Individual,Manual,Second Owner,14.2 kmpl,1341 CC,82.9 bhp,5,Mysore,ST12,CT19,R4,South,Karnataka,Y
252,Hyundai i20 1.2 Magna,2012,320000,100000,CT20,ST28,208002,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,80 bhp,5,kanpur,ST28,CT20,R1,Central,Uttar Pradesh,Y
254,Maruti Swift LXI Optional-O,2015,350000,100000,CT16,ST23,737101,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,83.11 bhp,5,Gangtok,ST23,CT16,R6,North East,Sikkim,Y
255,Tata Indica Vista TDI LS,2013,170000,162500,CT25,ST01,524225,Diesel,Individual,Manual,First Owner,19.4 kmpl,1405 CC,70 bhp,5,Nellore,ST01,CT25,R4,South,Andhra Pradesh,Y
256,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,39000,CT15,ST20,751022,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,5,Bhubaneshwar,ST20,CT15,R2,East,Odisha,Y
